fold_id,ticker,feature_group,n_rows_future_detected,max_future_date_detected,context
2025Q3,CFG,technical,94,2026-04-02,prices_df:CFG
2025Q3,CFG,fundamental,1,2025-12-31,consolidated_df:CFG
2025Q3,CFG,valuation,1,2025-12-31,valuation_input:CFG
2025Q3,CHD,sentiment,4,2026-04-01,rec_df:CHD
2025Q3,CHD,sentiment,0,,mspr_df:CHD
2025Q3,CHD,insider,150,2026-03-31,insider_df:CHD
2025Q3,CHD,sentiment,1,2025-12-31,eps_df:CHD
2025Q3,CHD,technical,94,2026-04-02,prices_df:CHD
2025Q3,CHD,fundamental,1,2025-12-31,consolidated_df:CHD
2025Q3,CHD,valuation,1,2025-12-31,valuation_input:CHD
2025Q3,CHRW,sentiment,4,2026-04-01,rec_df:CHRW
2025Q3,CHRW,sentiment,0,,mspr_df:CHRW
2025Q3,CHRW,insider,41,2026-03-31,insider_df:CHRW
2025Q3,CHRW,sentiment,1,2025-12-31,eps_df:CHRW
2025Q3,CHRW,technical,94,2026-04-02,prices_df:CHRW
2025Q3,CHRW,fundamental,1,2025-12-31,consolidated_df:CHRW
2025Q3,CHRW,valuation,1,2025-12-31,valuation_input:CHRW
2025Q3,CHTR,sentiment,4,2026-04-01,rec_df:CHTR
2025Q3,CHTR,sentiment,0,,mspr_df:CHTR
2025Q3,CHTR,insider,38,2026-04-02,insider_df:CHTR
2025Q3,CHTR,sentiment,1,2025-12-31,eps_df:CHTR
2025Q3,CHTR,technical,94,2026-04-02,prices_df:CHTR
2025Q3,CHTR,fundamental,1,2025-12-31,consolidated_df:CHTR
2025Q3,CHTR,valuation,1,2025-12-31,valuation_input:CHTR
2025Q3,CI,sentiment,4,2026-04-01,rec_df:CI
2025Q3,CI,sentiment,0,,mspr_df:CI
2025Q3,CI,insider,37,2026-03-02,insider_df:CI
2025Q3,CI,sentiment,1,2025-12-31,eps_df:CI
2025Q3,CI,technical,94,2026-04-02,prices_df:CI
2025Q3,CI,fundamental,1,2025-12-31,consolidated_df:CI
2025Q3,CI,valuation,1,2025-12-31,valuation_input:CI
2025Q3,CINF,sentiment,4,2026-04-01,rec_df:CINF
2025Q3,CINF,sentiment,0,,mspr_df:CINF
2025Q3,CINF,insider,269,2026-03-02,insider_df:CINF
2025Q3,CINF,sentiment,1,2025-12-31,eps_df:CINF
2025Q3,CINF,technical,94,2026-04-02,prices_df:CINF
2025Q3,CINF,fundamental,1,2025-12-31,consolidated_df:CINF
2025Q3,CINF,valuation,1,2025-12-31,valuation_input:CINF
2025Q3,CL,sentiment,4,2026-04-01,rec_df:CL
2025Q3,CL,sentiment,0,,mspr_df:CL
2025Q3,CL,insider,49,2026-04-01,insider_df:CL
2025Q3,CL,sentiment,1,2025-12-31,eps_df:CL
2025Q3,CL,technical,94,2026-04-02,prices_df:CL
2025Q3,CL,fundamental,1,2025-12-31,consolidated_df:CL
2025Q3,CL,valuation,1,2025-12-31,valuation_input:CL
2025Q3,CLX,sentiment,4,2026-04-01,rec_df:CLX
2025Q3,CLX,sentiment,0,,mspr_df:CLX
2025Q3,CLX,insider,38,2026-04-01,insider_df:CLX
2025Q3,CLX,sentiment,1,2025-12-31,eps_df:CLX
2025Q3,CLX,technical,94,2026-04-02,prices_df:CLX
2025Q3,CLX,fundamental,1,2025-12-31,consolidated_df:CLX
2025Q3,CLX,valuation,1,2025-12-31,valuation_input:CLX
2025Q3,CMCSA,sentiment,4,2026-04-01,rec_df:CMCSA
2025Q3,CMCSA,sentiment,0,,mspr_df:CMCSA
2025Q3,CMCSA,insider,101,2026-04-03,insider_df:CMCSA
2025Q3,CMCSA,sentiment,1,2025-12-31,eps_df:CMCSA
2025Q3,CMCSA,technical,94,2026-04-02,prices_df:CMCSA
2025Q3,CMCSA,fundamental,1,2025-12-31,consolidated_df:CMCSA
2025Q3,CMCSA,valuation,1,2025-12-31,valuation_input:CMCSA
2025Q3,CME,sentiment,4,2026-04-01,rec_df:CME
2025Q3,CME,sentiment,0,,mspr_df:CME
2025Q3,CME,insider,43,2026-03-26,insider_df:CME
2025Q3,CME,sentiment,1,2025-12-31,eps_df:CME
2025Q3,CME,technical,94,2026-04-02,prices_df:CME
2025Q3,CME,fundamental,1,2025-12-31,consolidated_df:CME
2025Q3,CME,valuation,1,2025-12-31,valuation_input:CME
2025Q3,CMG,sentiment,4,2026-04-01,rec_df:CMG
2025Q3,CMG,sentiment,0,,mspr_df:CMG
2025Q3,CMG,insider,42,2026-02-24,insider_df:CMG
2025Q3,CMG,sentiment,1,2025-12-31,eps_df:CMG
2025Q3,CMG,technical,94,2026-04-02,prices_df:CMG
2025Q3,CMG,fundamental,1,2025-12-31,consolidated_df:CMG
2025Q3,CMG,valuation,1,2025-12-31,valuation_input:CMG
2025Q3,CMI,sentiment,4,2026-04-01,rec_df:CMI
2025Q3,CMI,sentiment,0,,mspr_df:CMI
2025Q3,CMI,insider,82,2026-04-01,insider_df:CMI
2025Q3,CMI,sentiment,1,2025-12-31,eps_df:CMI
2025Q3,CMI,technical,94,2026-04-02,prices_df:CMI
2025Q3,CMI,fundamental,1,2025-12-31,consolidated_df:CMI
2025Q3,CMI,valuation,1,2025-12-31,valuation_input:CMI
2025Q3,CNC,sentiment,4,2026-04-01,rec_df:CNC
2025Q3,CNC,sentiment,0,,mspr_df:CNC
2025Q3,CNC,insider,30,2026-03-31,insider_df:CNC
2025Q3,CNC,sentiment,1,2025-12-31,eps_df:CNC
2025Q3,CNC,technical,94,2026-04-02,prices_df:CNC
2025Q3,CNC,fundamental,1,2025-12-31,consolidated_df:CNC
2025Q3,CNC,valuation,1,2025-12-31,valuation_input:CNC
2025Q3,CNP,sentiment,4,2026-04-01,rec_df:CNP
2025Q3,CNP,sentiment,0,,mspr_df:CNP
2025Q3,CNP,insider,21,2026-02-19,insider_df:CNP
2025Q3,CNP,sentiment,1,2025-12-31,eps_df:CNP
2025Q3,CNP,technical,94,2026-04-02,prices_df:CNP
2025Q3,CNP,fundamental,0,,consolidated_df:CNP
2025Q3,CNP,valuation,0,,valuation_input:CNP
2025Q3,COF,sentiment,4,2026-04-01,rec_df:COF
2025Q3,COF,sentiment,0,,mspr_df:COF
2025Q3,COF,insider,142,2026-04-01,insider_df:COF
2025Q3,COF,sentiment,1,2025-12-31,eps_df:COF
2025Q3,COF,technical,94,2026-04-02,prices_df:COF
2025Q3,COF,fundamental,1,2025-12-31,consolidated_df:COF
2025Q3,COF,valuation,1,2025-12-31,valuation_input:COF
2025Q3,COO,sentiment,4,2026-04-01,rec_df:COO
2025Q3,COO,sentiment,0,,mspr_df:COO
2025Q3,COO,insider,57,2026-01-12,insider_df:COO
2025Q3,COO,sentiment,2,2026-03-31,eps_df:COO
2025Q3,COO,technical,94,2026-04-02,prices_df:COO
2025Q3,COO,fundamental,1,2026-01-31,consolidated_df:COO
2025Q3,COO,valuation,1,2026-01-31,valuation_input:COO
2025Q3,COP,sentiment,4,2026-04-01,rec_df:COP
2025Q3,COP,sentiment,0,,mspr_df:COP
2025Q3,COP,insider,77,2026-03-31,insider_df:COP
2025Q3,COP,sentiment,1,2025-12-31,eps_df:COP
2025Q3,COP,technical,94,2026-04-02,prices_df:COP
2025Q3,COP,fundamental,1,2025-12-31,consolidated_df:COP
2025Q3,COP,valuation,1,2025-12-31,valuation_input:COP
2025Q3,COR,sentiment,4,2026-04-01,rec_df:COR
2025Q3,COR,sentiment,0,,mspr_df:COR
2025Q3,COR,insider,74,2026-04-01,insider_df:COR
2025Q3,COR,sentiment,1,2025-12-31,eps_df:COR
2025Q3,COR,technical,94,2026-04-02,prices_df:COR
2025Q3,COR,fundamental,1,2025-12-31,consolidated_df:COR
2025Q3,COR,valuation,1,2025-12-31,valuation_input:COR
2025Q3,COST,sentiment,4,2026-04-01,rec_df:COST
2025Q3,COST,sentiment,0,,mspr_df:COST
2025Q3,COST,insider,15,2026-04-01,insider_df:COST
2025Q3,COST,sentiment,2,2026-03-31,eps_df:COST
2025Q3,COST,technical,94,2026-04-02,prices_df:COST
2025Q3,COST,fundamental,2,2026-02-15,consolidated_df:COST
2025Q3,COST,valuation,2,2026-02-15,valuation_input:COST
2025Q3,CPB,sentiment,4,2026-04-01,rec_df:CPB
2025Q3,CPB,sentiment,0,,mspr_df:CPB
2025Q3,CPB,insider,29,2026-04-01,insider_df:CPB
2025Q3,CPB,sentiment,2,2026-03-31,eps_df:CPB
2025Q3,CPB,technical,94,2026-04-02,prices_df:CPB
2025Q3,CPB,fundamental,1,2026-02-01,consolidated_df:CPB
2025Q3,CPB,valuation,1,2026-02-01,valuation_input:CPB
2025Q3,CPRT,sentiment,4,2026-04-01,rec_df:CPRT
2025Q3,CPRT,sentiment,0,,mspr_df:CPRT
2025Q3,CPRT,insider,28,2026-01-20,insider_df:CPRT
2025Q3,CPRT,sentiment,2,2026-03-31,eps_df:CPRT
2025Q3,CPRT,technical,94,2026-04-02,prices_df:CPRT
2025Q3,CPRT,fundamental,1,2026-01-31,consolidated_df:CPRT
2025Q3,CPRT,valuation,1,2026-01-31,valuation_input:CPRT
2025Q3,CPT,sentiment,4,2026-04-01,rec_df:CPT
2025Q3,CPT,sentiment,0,,mspr_df:CPT
2025Q3,CPT,insider,27,2026-02-25,insider_df:CPT
2025Q3,CPT,sentiment,1,2025-12-31,eps_df:CPT
2025Q3,CPT,technical,94,2026-04-02,prices_df:CPT
2025Q3,CPT,fundamental,1,2025-12-31,consolidated_df:CPT
2025Q3,CPT,valuation,1,2025-12-31,valuation_input:CPT
2025Q3,CRL,sentiment,4,2026-04-01,rec_df:CRL
2025Q3,CRL,sentiment,0,,mspr_df:CRL
2025Q3,CRL,insider,17,2026-03-04,insider_df:CRL
2025Q3,CRL,sentiment,1,2025-12-31,eps_df:CRL
2025Q3,CRL,technical,94,2026-04-02,prices_df:CRL
2025Q3,CRL,fundamental,1,2025-12-27,consolidated_df:CRL
2025Q3,CRL,valuation,1,2025-12-27,valuation_input:CRL
2025Q3,CRM,sentiment,4,2026-04-01,rec_df:CRM
2025Q3,CRM,sentiment,0,,mspr_df:CRM
2025Q3,CRM,insider,160,2026-03-22,insider_df:CRM
2025Q3,CRM,sentiment,2,2026-03-31,eps_df:CRM
2025Q3,CRM,technical,94,2026-04-02,prices_df:CRM
2025Q3,CRM,fundamental,1,2026-01-31,consolidated_df:CRM
2025Q3,CRM,valuation,1,2026-01-31,valuation_input:CRM
2025Q3,CRWD,sentiment,4,2026-04-01,rec_df:CRWD
2025Q3,CRWD,sentiment,0,,mspr_df:CRWD
2025Q3,CRWD,insider,126,2026-03-26,insider_df:CRWD
2025Q3,CRWD,sentiment,2,2026-03-31,eps_df:CRWD
2025Q3,CRWD,technical,94,2026-04-02,prices_df:CRWD
2025Q3,CRWD,fundamental,1,2026-01-31,consolidated_df:CRWD
2025Q3,CRWD,valuation,1,2026-01-31,valuation_input:CRWD
2025Q3,CSCO,sentiment,4,2026-04-01,rec_df:CSCO
2025Q3,CSCO,sentiment,0,,mspr_df:CSCO
2025Q3,CSCO,insider,68,2026-03-20,insider_df:CSCO
2025Q3,CSCO,sentiment,2,2026-03-31,eps_df:CSCO
2025Q3,CSCO,technical,94,2026-04-02,prices_df:CSCO
2025Q3,CSCO,fundamental,1,2026-01-24,consolidated_df:CSCO
2025Q3,CSCO,valuation,1,2026-01-24,valuation_input:CSCO
2025Q3,CSGP,sentiment,4,2026-04-01,rec_df:CSGP
2025Q3,CSGP,sentiment,0,,mspr_df:CSGP
2025Q3,CSGP,insider,43,2026-03-15,insider_df:CSGP
2025Q3,CSGP,sentiment,1,2025-12-31,eps_df:CSGP
2025Q3,CSGP,technical,94,2026-04-02,prices_df:CSGP
2025Q3,CSGP,fundamental,1,2025-12-31,consolidated_df:CSGP
2025Q3,CSGP,valuation,1,2025-12-31,valuation_input:CSGP
2025Q3,CSX,sentiment,4,2026-04-01,rec_df:CSX
2025Q3,CSX,sentiment,0,,mspr_df:CSX
2025Q3,CSX,insider,85,2026-04-01,insider_df:CSX
2025Q3,CSX,sentiment,1,2025-12-31,eps_df:CSX
2025Q3,CSX,technical,94,2026-04-02,prices_df:CSX
2025Q3,CSX,fundamental,1,2025-12-31,consolidated_df:CSX
2025Q3,CSX,valuation,1,2025-12-31,valuation_input:CSX
2025Q3,CTAS,sentiment,4,2026-04-01,rec_df:CTAS
2025Q3,CTAS,sentiment,0,,mspr_df:CTAS
2025Q3,CTAS,insider,17,2026-03-13,insider_df:CTAS
2025Q3,CTAS,sentiment,2,2026-03-31,eps_df:CTAS
2025Q3,CTAS,technical,94,2026-04-02,prices_df:CTAS
2025Q3,CTAS,fundamental,1,2025-11-30,consolidated_df:CTAS
2025Q3,CTAS,valuation,1,2025-11-30,valuation_input:CTAS
2025Q3,CTRA,sentiment,4,2026-04-01,rec_df:CTRA
2025Q3,CTRA,sentiment,0,,mspr_df:CTRA
2025Q3,CTRA,insider,43,2026-02-24,insider_df:CTRA
2025Q3,CTRA,sentiment,1,2025-12-31,eps_df:CTRA
2025Q3,CTRA,technical,94,2026-04-02,prices_df:CTRA
2025Q3,CTRA,fundamental,1,2025-12-31,consolidated_df:CTRA
2025Q3,CTRA,valuation,1,2025-12-31,valuation_input:CTRA
2025Q3,CTSH,sentiment,4,2026-04-01,rec_df:CTSH
2025Q3,CTSH,sentiment,0,,mspr_df:CTSH
2025Q3,CTSH,insider,293,2026-04-02,insider_df:CTSH
2025Q3,CTSH,sentiment,1,2025-12-31,eps_df:CTSH
2025Q3,CTSH,technical,94,2026-04-02,prices_df:CTSH
2025Q3,CTSH,fundamental,1,2025-12-31,consolidated_df:CTSH
2025Q3,CTSH,valuation,1,2025-12-31,valuation_input:CTSH
2025Q3,CTVA,sentiment,4,2026-04-01,rec_df:CTVA
2025Q3,CTVA,sentiment,0,,mspr_df:CTVA
2025Q3,CTVA,insider,45,2026-02-28,insider_df:CTVA
2025Q3,CTVA,sentiment,1,2025-12-31,eps_df:CTVA
2025Q3,CTVA,technical,94,2026-04-02,prices_df:CTVA
2025Q3,CTVA,fundamental,1,2025-12-31,consolidated_df:CTVA
2025Q3,CTVA,valuation,1,2025-12-31,valuation_input:CTVA
2025Q3,CVS,sentiment,4,2026-04-01,rec_df:CVS
2025Q3,CVS,sentiment,0,,mspr_df:CVS
2025Q3,CVS,insider,44,2026-04-01,insider_df:CVS
2025Q3,CVS,sentiment,1,2025-12-31,eps_df:CVS
2025Q3,CVS,technical,94,2026-04-02,prices_df:CVS
2025Q3,CVS,fundamental,1,2025-12-31,consolidated_df:CVS
2025Q3,CVS,valuation,1,2025-12-31,valuation_input:CVS
2025Q3,CVX,sentiment,4,2026-04-01,rec_df:CVX
2025Q3,CVX,sentiment,0,,mspr_df:CVX
2025Q3,CVX,insider,283,2026-03-30,insider_df:CVX
2025Q3,CVX,sentiment,1,2025-12-31,eps_df:CVX
2025Q3,CVX,technical,94,2026-04-02,prices_df:CVX
2025Q3,CVX,fundamental,1,2025-12-31,consolidated_df:CVX
2025Q3,CVX,valuation,1,2025-12-31,valuation_input:CVX
2025Q3,DAL,sentiment,4,2026-04-01,rec_df:DAL
2025Q3,DAL,sentiment,0,,mspr_df:DAL
2025Q3,DAL,insider,93,2026-04-01,insider_df:DAL
2025Q3,DAL,sentiment,1,2025-12-31,eps_df:DAL
2025Q3,DAL,technical,94,2026-04-02,prices_df:DAL
2025Q3,DAL,fundamental,1,2025-12-31,consolidated_df:DAL
2025Q3,DAL,valuation,1,2025-12-31,valuation_input:DAL
2025Q3,DD,sentiment,4,2026-04-01,rec_df:DD
2025Q3,DD,sentiment,0,,mspr_df:DD
2025Q3,DD,insider,40,2026-02-27,insider_df:DD
2025Q3,DD,sentiment,1,2025-12-31,eps_df:DD
2025Q3,DD,technical,94,2026-04-02,prices_df:DD
2025Q3,DD,fundamental,1,2025-12-31,consolidated_df:DD
2025Q3,DD,valuation,1,2025-12-31,valuation_input:DD
2025Q3,DDOG,sentiment,4,2026-04-01,rec_df:DDOG
2025Q3,DDOG,sentiment,0,,mspr_df:DDOG
2025Q3,DDOG,insider,224,2026-04-01,insider_df:DDOG
2025Q3,DDOG,sentiment,1,2025-12-31,eps_df:DDOG
2025Q3,DDOG,technical,94,2026-04-02,prices_df:DDOG
2025Q3,DDOG,fundamental,1,2025-12-31,consolidated_df:DDOG
2025Q3,DDOG,valuation,1,2025-12-31,valuation_input:DDOG
2025Q3,DE,sentiment,4,2026-04-01,rec_df:DE
2025Q3,DE,sentiment,0,,mspr_df:DE
2025Q3,DE,insider,61,2026-03-04,insider_df:DE
2025Q3,DE,sentiment,2,2026-03-31,eps_df:DE
2025Q3,DE,technical,94,2026-04-02,prices_df:DE
2025Q3,DE,fundamental,1,2026-02-01,consolidated_df:DE
2025Q3,DE,valuation,1,2026-02-01,valuation_input:DE
2025Q3,DECK,sentiment,4,2026-04-01,rec_df:DECK
2025Q3,DECK,sentiment,0,,mspr_df:DECK
2025Q3,DECK,insider,24,2026-03-13,insider_df:DECK
2025Q3,DECK,sentiment,1,2025-12-31,eps_df:DECK
2025Q3,DECK,technical,94,2026-04-02,prices_df:DECK
2025Q3,DECK,fundamental,1,2025-12-31,consolidated_df:DECK
2025Q3,DECK,valuation,1,2025-12-31,valuation_input:DECK
2025Q3,DELL,sentiment,4,2026-04-01,rec_df:DELL
2025Q3,DELL,sentiment,0,,mspr_df:DELL
2025Q3,DELL,insider,456,2026-03-25,insider_df:DELL
2025Q3,DELL,sentiment,2,2026-03-31,eps_df:DELL
2025Q3,DELL,technical,94,2026-04-02,prices_df:DELL
2025Q3,DELL,fundamental,1,2026-01-30,consolidated_df:DELL
2025Q3,DELL,valuation,1,2026-01-30,valuation_input:DELL
2025Q3,DG,sentiment,4,2026-04-01,rec_df:DG
2025Q3,DG,sentiment,0,,mspr_df:DG
2025Q3,DG,insider,54,2026-04-01,insider_df:DG
2025Q3,DG,sentiment,2,2026-03-31,eps_df:DG
2025Q3,DG,technical,94,2026-04-02,prices_df:DG
2025Q3,DG,fundamental,1,2026-01-30,consolidated_df:DG
2025Q3,DG,valuation,1,2026-01-30,valuation_input:DG
2025Q3,DGX,sentiment,4,2026-04-01,rec_df:DGX
2025Q3,DGX,sentiment,0,,mspr_df:DGX
2025Q3,DGX,insider,96,2026-04-01,insider_df:DGX
2025Q3,DGX,sentiment,1,2025-12-31,eps_df:DGX
2025Q3,DGX,technical,94,2026-04-02,prices_df:DGX
2025Q3,DGX,fundamental,1,2025-12-31,consolidated_df:DGX
2025Q3,DGX,valuation,1,2025-12-31,valuation_input:DGX
2025Q3,DHI,sentiment,4,2026-04-01,rec_df:DHI
2025Q3,DHI,sentiment,0,,mspr_df:DHI
2025Q3,DHI,insider,80,2026-03-30,insider_df:DHI
2025Q3,DHI,sentiment,1,2025-12-31,eps_df:DHI
2025Q3,DHI,technical,94,2026-04-02,prices_df:DHI
2025Q3,DHI,fundamental,1,2025-12-31,consolidated_df:DHI
2025Q3,DHI,valuation,1,2025-12-31,valuation_input:DHI
2025Q3,DHR,sentiment,4,2026-04-01,rec_df:DHR
2025Q3,DHR,sentiment,0,,mspr_df:DHR
2025Q3,DHR,insider,83,2026-03-01,insider_df:DHR
2025Q3,DHR,sentiment,1,2025-12-31,eps_df:DHR
2025Q3,DHR,technical,94,2026-04-02,prices_df:DHR
2025Q3,DHR,fundamental,1,2025-12-31,consolidated_df:DHR
2025Q3,DHR,valuation,1,2025-12-31,valuation_input:DHR
2025Q3,DIS,sentiment,4,2026-04-01,rec_df:DIS
2025Q3,DIS,sentiment,0,,mspr_df:DIS
2025Q3,DIS,insider,105,2026-03-31,insider_df:DIS
2025Q3,DIS,sentiment,1,2025-12-31,eps_df:DIS
2025Q3,DIS,technical,94,2026-04-02,prices_df:DIS
2025Q3,DIS,fundamental,1,2025-12-27,consolidated_df:DIS
2025Q3,DIS,valuation,1,2025-12-27,valuation_input:DIS
2025Q3,DLR,sentiment,4,2026-04-01,rec_df:DLR
2025Q3,DLR,sentiment,0,,mspr_df:DLR
2025Q3,DLR,insider,27,2026-04-01,insider_df:DLR
2025Q3,DLR,sentiment,1,2025-12-31,eps_df:DLR
2025Q3,DLR,technical,94,2026-04-02,prices_df:DLR
2025Q3,DLR,fundamental,1,2025-12-31,consolidated_df:DLR
2025Q3,DLR,valuation,1,2025-12-31,valuation_input:DLR
2025Q3,DLTR,sentiment,4,2026-04-01,rec_df:DLTR
2025Q3,DLTR,sentiment,0,,mspr_df:DLTR
2025Q3,DLTR,insider,36,2026-04-01,insider_df:DLTR
2025Q3,DLTR,sentiment,2,2026-03-31,eps_df:DLTR
2025Q3,DLTR,technical,94,2026-04-02,prices_df:DLTR
2025Q3,DLTR,fundamental,1,2026-01-31,consolidated_df:DLTR
2025Q3,DLTR,valuation,1,2026-01-31,valuation_input:DLTR
2025Q3,DOC,sentiment,4,2026-04-01,rec_df:DOC
2025Q3,DOC,sentiment,0,,mspr_df:DOC
2025Q3,DOC,insider,36,2026-02-16,insider_df:DOC
2025Q3,DOC,sentiment,1,2025-12-31,eps_df:DOC
2025Q3,DOC,technical,94,2026-04-02,prices_df:DOC
2025Q3,DOC,fundamental,1,2025-12-31,consolidated_df:DOC
2025Q3,DOC,valuation,1,2025-12-31,valuation_input:DOC
2025Q3,DOV,sentiment,4,2026-04-01,rec_df:DOV
2025Q3,DOV,sentiment,0,,mspr_df:DOV
2025Q3,DOV,insider,79,2026-03-13,insider_df:DOV
2025Q3,DOV,sentiment,1,2025-12-31,eps_df:DOV
2025Q3,DOV,technical,94,2026-04-02,prices_df:DOV
2025Q3,DOV,fundamental,1,2025-12-31,consolidated_df:DOV
2025Q3,DOV,valuation,1,2025-12-31,valuation_input:DOV
2025Q3,DOW,sentiment,4,2026-04-01,rec_df:DOW
2025Q3,DOW,sentiment,0,,mspr_df:DOW
2025Q3,DOW,insider,60,2026-02-26,insider_df:DOW
2025Q3,DOW,sentiment,1,2025-12-31,eps_df:DOW
2025Q3,DOW,technical,94,2026-04-02,prices_df:DOW
2025Q3,DOW,fundamental,1,2025-12-31,consolidated_df:DOW
2025Q3,DOW,valuation,1,2025-12-31,valuation_input:DOW
2025Q3,DPZ,sentiment,4,2026-04-01,rec_df:DPZ
2025Q3,DPZ,sentiment,0,,mspr_df:DPZ
2025Q3,DPZ,insider,90,2026-03-13,insider_df:DPZ
2025Q3,DPZ,sentiment,1,2025-12-31,eps_df:DPZ
2025Q3,DPZ,technical,94,2026-04-02,prices_df:DPZ
2025Q3,DPZ,fundamental,1,2025-12-28,consolidated_df:DPZ
2025Q3,DPZ,valuation,1,2025-12-28,valuation_input:DPZ
2025Q3,DRI,sentiment,4,2026-04-01,rec_df:DRI
2025Q3,DRI,sentiment,0,,mspr_df:DRI
2025Q3,DRI,insider,26,2026-03-23,insider_df:DRI
2025Q3,DRI,sentiment,2,2026-03-31,eps_df:DRI
2025Q3,DRI,technical,94,2026-04-02,prices_df:DRI
2025Q3,DRI,fundamental,2,2026-02-22,consolidated_df:DRI
2025Q3,DRI,valuation,2,2026-02-22,valuation_input:DRI
2025Q3,DVA,sentiment,4,2026-04-01,rec_df:DVA
2025Q3,DVA,sentiment,0,,mspr_df:DVA
2025Q3,DVA,insider,60,2026-03-15,insider_df:DVA
2025Q3,DVA,sentiment,1,2025-12-31,eps_df:DVA
2025Q3,DVA,technical,94,2026-04-02,prices_df:DVA
2025Q3,DVA,fundamental,1,2025-12-31,consolidated_df:DVA
2025Q3,DVA,valuation,1,2025-12-31,valuation_input:DVA
2025Q3,DVN,sentiment,4,2026-04-01,rec_df:DVN
2025Q3,DVN,sentiment,0,,mspr_df:DVN
2025Q3,DVN,insider,51,2026-02-10,insider_df:DVN
2025Q3,DVN,sentiment,1,2025-12-31,eps_df:DVN
2025Q3,DVN,technical,94,2026-04-02,prices_df:DVN
2025Q3,DVN,fundamental,1,2025-12-31,consolidated_df:DVN
2025Q3,DVN,valuation,1,2025-12-31,valuation_input:DVN
2025Q3,DXCM,sentiment,4,2026-04-01,rec_df:DXCM
2025Q3,DXCM,sentiment,0,,mspr_df:DXCM
2025Q3,DXCM,insider,24,2026-03-16,insider_df:DXCM
2025Q3,DXCM,sentiment,1,2025-12-31,eps_df:DXCM
2025Q3,DXCM,technical,94,2026-04-02,prices_df:DXCM
2025Q3,DXCM,fundamental,1,2025-12-31,consolidated_df:DXCM
2025Q3,DXCM,valuation,1,2025-12-31,valuation_input:DXCM
2025Q3,EA,sentiment,4,2026-04-01,rec_df:EA
2025Q3,EA,sentiment,0,,mspr_df:EA
2025Q3,EA,insider,68,2026-03-16,insider_df:EA
2025Q3,EA,sentiment,1,2025-12-31,eps_df:EA
2025Q3,EA,technical,94,2026-04-02,prices_df:EA
2025Q3,EA,fundamental,1,2025-12-31,consolidated_df:EA
2025Q3,EA,valuation,1,2025-12-31,valuation_input:EA
2025Q3,EBAY,sentiment,4,2026-04-01,rec_df:EBAY
2025Q3,EBAY,sentiment,0,,mspr_df:EBAY
2025Q3,EBAY,insider,207,2026-04-01,insider_df:EBAY
2025Q3,EBAY,sentiment,1,2025-12-31,eps_df:EBAY
2025Q3,EBAY,technical,94,2026-04-02,prices_df:EBAY
2025Q3,EBAY,fundamental,1,2025-12-31,consolidated_df:EBAY
2025Q3,EBAY,valuation,1,2025-12-31,valuation_input:EBAY
2025Q3,ECL,sentiment,4,2026-04-01,rec_df:ECL
2025Q3,ECL,sentiment,0,,mspr_df:ECL
2025Q3,ECL,insider,98,2026-03-31,insider_df:ECL
2025Q3,ECL,sentiment,1,2025-12-31,eps_df:ECL
2025Q3,ECL,technical,94,2026-04-02,prices_df:ECL
2025Q3,ECL,fundamental,1,2025-12-31,consolidated_df:ECL
2025Q3,ECL,valuation,1,2025-12-31,valuation_input:ECL
2025Q3,ED,sentiment,4,2026-04-01,rec_df:ED
2025Q3,ED,sentiment,0,,mspr_df:ED
2025Q3,ED,insider,74,2026-03-31,insider_df:ED
2025Q3,ED,sentiment,1,2025-12-31,eps_df:ED
2025Q3,ED,technical,94,2026-04-02,prices_df:ED
2025Q3,ED,fundamental,1,2025-12-31,consolidated_df:ED
2025Q3,ED,valuation,1,2025-12-31,valuation_input:ED
2025Q3,EFX,sentiment,4,2026-04-01,rec_df:EFX
2025Q3,EFX,sentiment,0,,mspr_df:EFX
2025Q3,EFX,insider,59,2026-03-31,insider_df:EFX
2025Q3,EFX,sentiment,1,2025-12-31,eps_df:EFX
2025Q3,EFX,technical,94,2026-04-02,prices_df:EFX
2025Q3,EFX,fundamental,1,2025-12-31,consolidated_df:EFX
2025Q3,EFX,valuation,1,2025-12-31,valuation_input:EFX
2025Q3,EIX,sentiment,4,2026-04-01,rec_df:EIX
2025Q3,EIX,sentiment,0,,mspr_df:EIX
2025Q3,EIX,insider,134,2026-03-02,insider_df:EIX
2025Q3,EIX,sentiment,1,2025-12-31,eps_df:EIX
2025Q3,EIX,technical,94,2026-04-02,prices_df:EIX
2025Q3,EIX,fundamental,1,2025-12-31,consolidated_df:EIX
2025Q3,EIX,valuation,1,2025-12-31,valuation_input:EIX
2025Q3,EL,sentiment,4,2026-04-01,rec_df:EL
2025Q3,EL,sentiment,0,,mspr_df:EL
2025Q3,EL,insider,51,2026-03-16,insider_df:EL
2025Q3,EL,sentiment,1,2025-12-31,eps_df:EL
2025Q3,EL,technical,94,2026-04-02,prices_df:EL
2025Q3,EL,fundamental,1,2025-12-31,consolidated_df:EL
2025Q3,EL,valuation,1,2025-12-31,valuation_input:EL
2025Q3,ELV,sentiment,4,2026-04-01,rec_df:ELV
2025Q3,ELV,sentiment,0,,mspr_df:ELV
2025Q3,ELV,insider,46,2026-03-12,insider_df:ELV
2025Q3,ELV,sentiment,1,2025-12-31,eps_df:ELV
2025Q3,ELV,technical,94,2026-04-02,prices_df:ELV
